Time,F_Scale,Location,County,State,Lat,Lon,Comments
2330,UNK,1 NW OGDEN,WEBER,UT,41.24,-111.98,WEAK BUT WELL FORMED LANDSPOUT OBSERVED IN MULTIPLE VIDEOS SHARED TO SOCIAL MEDIA. (SLC)
0140,UNK,4 SE MERRILL,LINCOLN,WI,45.14,-89.62,NWS DAMAGE SURVEY HAS CONFIRMED A TORNADO STARTING NEAR PINE RIVER WITH WIDESPREAD TREE DAMAGE NEAR THE INTERSECTION OF COUNTY W AND COUNTY P. THE PATH EXTENDS SOUTH IN (GRB)
0140,UNK,5 SE MERRILL,LINCOLN,WI,45.14,-89.6,NWS DAMAGE SURVEY HAS CONFIRMED A TORNADO STARTING NEAR PINE RIVER WITH WIDESPREAD TREE DAMAGE NEAR THE INTERSECTION OF COUNTY ROAD P AND VAN ROAD. THE PATH EXTENDS SOU (GRB)
0144,UNK,3 SE PINE RIVER,MARATHON,WI,45.1,-89.59,THE TORNADO THAT TOUCHED DOWN IN LINCOLN COUNTY NEAR PINE RIVER CONTINUED INTO FAR NORTHERN MARATHON COUNTY. THE PATH CONTINUED SOUTH INTO MARATHON COUNTY... ENDING NEA (GRB)
0144,UNK,3 SE PINE RIVER,MARATHON,WI,45.1,-89.61,THE TORNADO THAT TOUCHED DOWN IN LINCOLN COUNTY NEAR PINE RIVER CONTINUED INTO FAR NORTHERN MARATHON COUNTY. THE PATH CONTINUED SOUTH INTO MARATHON COUNTY... ENDING JUS (GRB)
0248,UNK,4 SE NEW RICHMOND,ST. CROIX,WI,45.08,-92.48,TORNADO RATED EF1. PATH LENGTH 5.7 MILES. MAXIMUM WIDTH 100 YARDS. MAXIMUM WINDS ESTIMATED AT 95 MPH. THE TORNADO MOVED SOUTH-SOUTHEAST AND DAMAGED ABOUT ONE DOZEN HOME (MPX)
0512,UNK,4 S PORTAGE,COLUMBIA,WI,43.49,-89.46,CORRECTS TIME ON PREVIOUS TORNADO REPORT FROM 4 S PORTAGE. NWS STORM SURVEY HAS CONFIRMED AN EF-1 TORNADO SOUTH OF PORTAGE. THIS TORNADO PRODUCED AN AREA OF DAMAGE TO T (MKX)
0539,UNK,CROSS PLAINS,DANE,WI,43.11,-89.65,NWS STORM SURVEY HAS CONFIRMED AN EF-0 TORNADO IN CROSS PLAINS. THIS TORNADO PRODUCED A NARROW PATH OF DAMAGE BEGINNING NORTH OF MAIN STREET. PATH LENGTH IS ESTIMATED T (MKX)
0541,UNK,1 SE CROSS PLAINS,DANE,WI,43.1,-89.63,NWS STORM SURVEY HAS CONFIRMED AN EF-1 TORNADO SOUTHEAST OF CROSS PLAINS. THIS TORNADO PRODUCED AN AREA OF DAMAGE BEGINNING IN A NEIGHBORHOOD SOUTHEAST OF CROSS PLAINS (MKX)
0541,UNK,2 NW COLUMBUS,COLUMBIA,WI,43.35,-89.05,NWS STORM SURVEY HAS CONFIRMED A BRIEF EF-0 TORNADO NORTHWEST OF COLUMBUS. THIS TORNADO PRODUCED A NARROW PATH OF CROP AND TREE DAMAGE BETWEEN HALL RD AND HWY 16. PEAK (MKX)
